merchant_0,merchant_1,merchant_2,merchant_3,merchant_4,merchant_5,merchant_6,merchant_7,merchant_8,merchant_9,category_0,category_1,category_2,category_3,job_0,job_1,job_2,job_3,job_4,job_5,job_6,job_7,age,state_0,state_1,state_2,state_3,city_0,city_1,city_2,city_3,city_4,city_5,city_6,city_7,amount,is_fraud
0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,36,0,0,1,0,0,1,1,0,0,1,1,0,93.8,0
0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,66,1,0,1,0,0,0,0,1,1,1,1,1,4.24,0
0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,40,0,0,1,0,1,0,0,0,0,1,0,1,27.22,0
1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,38,0,0,0,1,0,1,1,1,0,1,1,0,8.94,0
0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,35,0,1,0,1,0,0,0,1,0,0,1,0,23.79,0
0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,39,0,1,1,0,0,1,0,0,1,1,0,0,6.15,0
0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,37,0,0,1,1,0,0,1,0,1,0,0,1,78.59,0
1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,36,0,0,1,0,0,1,1,0,0,1,1,0,132.46,0
1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,36,0,1,1,1,0,0,1,0,1,1,1,0,8.95,0
0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,70,0,0,0,1,0,0,0,0,0,0,0,1,3.76,0
0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,48,0,1,0,0,0,0,0,0,0,1,0,1,64.72,0
0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,47,0,1,1,1,0,1,0,1,1,0,0,0,93.08,0
0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,60,0,1,1,1,1,0,0,0,1,0,0,1,40.86,0
1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,42,0,0,1,1,0,0,1,1,1,0,0,1,71.4,0
0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,42,1,0,1,0,0,0,0,1,1,0,1,1,7.34,0
1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,81,0,1,1,1,0,1,1,0,1,1,1,0,83.07,0
0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,60,0,0,1,0,1,0,0,1,0,1,0,1,99.82,0
0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,46,0,1,1,1,0,1,0,0,0,0,1,0,130.78,0
1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,95,1,0,0,1,0,1,0,0,1,0,0,1,68.02,0
0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,43,0,0,0,1,0,0,0,1,1,0,0,0,49.11,0
0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,71,0,1,0,1,0,1,0,0,1,1,1,0,65.79,0
0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,86,0,1,1,1,0,0,1,0,0,0,1,0,37.05,0
0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,32,1,1,0,1,0,1,0,0,0,0,1,1,64.59,0
0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,43,0,0,0,1,0,0,0,1,1,0,0,0,98.58,0
1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,39,0,0,1,1,0,0,1,0,0,0,1,1,114.74,0
0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,42,0,0,1,1,0,0,1,1,1,0,0,1,4.17,0
0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,54,0,1,0,0,1,0,0,1,0,0,0,0,40.67,0
0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,35,0,1,0,1,0,0,0,1,0,0,1,0,47.56,0
0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,52,0,0,1,0,0,0,1,1,1,0,1,1,127.19,0
0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,67,0,1,0,0,0,1,0,1,0,1,0,0,16.97,0
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,39,0,0,1,1,0,0,1,0,0,0,1,1,5.79,0
0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,36,1,1,0,0,0,1,1,1,0,0,0,0,49.91,0
0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,34,0,1,0,1,1,0,0,0,0,0,0,1,103.87,0
0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,62,0,1,1,1,0,0,1,1,0,0,0,0,26.07,0
1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,39,0,1,1,0,0,1,0,0,1,1,0,0,49.33,0
0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,95,0,1,1,1,0,1,0,1,0,0,0,0,8.8,0
1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,41,1,0,0,1,0,1,1,0,0,1,1,1,6.98,0
0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,60,1,1,0,0,0,1,1,0,0,0,0,1,79.53,0
0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,63,0,0,0,1,0,0,0,1,1,1,1,0,5.02,0
1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,24,0,1,1,0,0,1,0,1,0,1,1,0,132.03,0
0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,39,0,1,1,0,0,1,0,0,1,1,0,0,56.4,0
0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,66,1,0,1,0,0,0,0,1,1,1,1,1,52.44,0
0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,66,1,0,1,0,0,0,0,1,1,1,1,1,92.66,0
0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,95,1,0,0,1,0,1,0,0,1,0,0,1,22.94,0
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,73,0,0,0,1,0,1,1,1,0,1,1,1,22.97,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,84,1,0,0,0,0,0,0,0,1,1,0,0,10.61,0
0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,56,0,1,0,1,0,0,1,1,0,1,0,0,5.97,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,38,0,0,0,1,0,0,1,0,1,0,1,1,75.15,0
0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,59,0,1,0,1,1,0,0,0,0,0,1,1,19.75,0
0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,52,1,0,1,1,0,0,1,1,0,1,1,0,58.9,0
1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,49,0,1,1,0,0,0,1,1,0,0,1,0,12.59,0
0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,35,0,1,0,1,0,0,1,0,0,1,0,0,57.52,0
0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,51,0,0,1,0,0,1,0,1,1,1,0,1,195.86,0
0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,45,0,1,1,0,0,0,0,0,0,1,1,1,2.06,0
0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,57,0,0,0,1,0,1,0,1,0,1,1,1,68.1,0
0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,49,0,0,1,0,0,1,0,0,1,0,1,0,23.96,0
0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,63,0,0,0,1,0,0,0,1,1,1,1,0,80.92,0
0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,52,1,0,1,1,0,0,1,1,0,1,1,0,129.26,0
0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,40,0,0,1,0,1,0,0,0,0,1,0,1,436.53,0
0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,38,0,0,1,0,0,0,0,0,1,1,0,1,20.49,0
0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,50,0,0,1,1,0,0,1,0,0,0,0,0,81.3,0
0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,91,0,1,0,0,1,0,0,1,1,1,1,1,67.18,0
0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,56,0,1,0,1,0,0,1,1,0,1,0,0,68.0,0
1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,57,0,0,1,0,0,1,1,1,0,0,1,1,3.01,0
0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,60,0,1,1,1,1,0,0,0,1,0,0,1,68.78,0
1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,49,0,0,0,1,0,1,0,0,1,1,1,1,111.68,0
0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,35,0,0,0,1,1,0,0,1,0,1,1,1,209.45,0
1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,38,0,0,0,1,0,0,1,0,1,0,1,1,50.03,0
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,83,1,0,0,1,0,0,1,1,0,1,1,1,7.31,0
0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,49,0,0,1,1,0,0,0,1,0,1,1,1,6.44,0
0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,53,0,0,1,0,0,1,0,0,0,1,0,1,78.5,0
0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,48,0,1,0,0,0,0,0,0,0,1,0,1,28.77,0
0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,51,0,0,1,0,0,1,0,1,1,1,0,1,10.22,0
0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,66,1,0,0,1,0,1,0,1,1,1,0,0,6.91,0
0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,68,1,0,1,0,0,0,1,0,0,1,1,0,3.6,0
0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,51,0,0,0,1,1,0,0,1,0,0,1,0,9.83,0
0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,41,0,0,1,0,0,1,0,0,0,1,1,0,92.3,0
0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,69,0,1,1,1,1,0,0,0,0,0,0,0,30.17,0
0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,34,0,0,0,1,0,0,0,1,0,0,1,1,5.42,0
0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,50,0,0,1,0,0,1,1,0,1,0,0,1,166.1,0
1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,67,0,1,1,1,0,1,0,0,1,1,0,1,6.84,0
0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,56,0,1,0,0,1,0,0,1,1,1,0,1,78.23,0
0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,48,1,0,0,1,0,0,0,0,1,1,1,0,102.98,0
1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,60,0,1,1,1,1,0,0,0,1,0,0,1,6.71,0
0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,41,0,0,1,0,0,1,0,0,0,1,1,0,42.48,0
1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,77,0,0,1,0,0,1,0,1,1,0,1,1,130.47,0
1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,32,1,1,0,1,0,1,0,0,0,0,1,1,60.04,0
0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,42,0,0,1,1,0,1,1,0,1,0,1,0,149.67,0
0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,51,0,0,0,1,1,0,0,1,0,0,1,0,4.81,0
0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,49,0,0,0,1,0,1,0,0,1,1,1,1,66.4,0
0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,49,0,0,1,0,0,1,0,0,1,0,1,0,2.09,0
1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,88,1,0,0,1,0,0,1,1,1,0,0,0,63.21,0
1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,36,0,0,1,0,0,1,1,0,0,1,1,0,73.04,0
0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,49,1,0,0,1,0,1,0,1,1,1,1,0,25.04,0
0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,36,1,0,1,0,0,1,0,1,1,0,0,1,509.76,0
0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,78,1,0,0,1,1,0,0,0,1,0,1,0,54.66,0
0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,35,0,1,0,1,0,0,0,1,0,0,1,0,43.25,0
1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,39,0,1,1,0,0,1,0,0,1,1,0,0,167.64,0
0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,35,0,0,1,0,0,1,0,0,1,0,1,1,2.32,0
1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,24,0,1,1,0,0,1,0,1,0,1,1,0,64.5,0
1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,30,0,0,0,1,0,0,1,1,0,1,0,1,43.05,0
1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,59,0,1,1,1,0,0,0,0,1,0,1,0,9.5,0
0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,50,1,0,0,1,0,1,1,1,1,0,0,0,4.75,0
0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,94,0,0,1,0,1,0,0,0,0,1,0,0,14.82,0
0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,48,0,0,0,1,0,0,1,0,0,1,1,1,153.18,0
0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,23,1,0,1,0,0,0,0,1,1,0,1,1,39.09,0
0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,30,0,0,0,1,0,0,1,1,0,1,0,1,133.96,0
0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,51,0,0,1,0,0,1,0,1,1,1,0,1,77.27,0
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,50,0,0,1,0,0,1,1,0,1,0,0,1,7.59,0
0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,66,0,0,0,1,1,0,0,1,0,1,1,0,8.53,0
0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,48,0,0,0,1,0,0,1,0,0,1,1,1,59.03,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,30,0,0,1,1,1,0,0,0,0,0,1,0,80.76,0
0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,51,0,0,1,0,0,1,0,1,1,1,0,1,23.34,0
0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,39,0,1,1,0,0,1,0,0,1,1,0,0,362.01,0
0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,50,0,0,1,0,0,1,1,0,1,0,0,1,7.99,0
0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,42,0,0,1,1,0,1,1,0,1,0,1,0,60.66,0
0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,38,0,1,1,0,0,0,1,1,1,0,1,0,104.02,0
0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,38,0,0,1,0,0,0,0,0,1,1,0,1,51.63,0
0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,71,1,0,0,1,0,1,0,1,1,0,1,0,35.03,0
0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,42,1,0,1,0,0,0,0,1,1,0,1,1,3.12,0
0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,35,0,0,0,1,1,0,0,1,0,1,1,1,21.63,0
0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,52,0,0,1,0,0,0,1,1,1,0,1,1,7.52,0
0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,55,0,1,1,1,1,0,0,1,1,0,1,1,2.34,0
0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,38,0,1,0,0,1,0,1,0,0,0,0,1,84.14,0
0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,39,0,1,1,0,0,0,0,1,1,0,0,1,211.81,0
0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,30,0,0,1,1,1,0,0,0,0,0,1,0,90.65,0
0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,66,0,0,0,1,1,0,0,1,0,1,1,0,58.52,0
0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,47,0,0,1,1,0,0,1,0,1,0,0,1,81.61,0
1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,56,1,0,0,1,0,1,1,1,1,1,0,0,9.11,0
0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,31,0,0,1,0,0,0,0,1,1,1,0,1,96.53,0
0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,52,1,0,1,1,0,0,1,1,0,1,1,0,87.04,0
0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,65,0,0,1,0,0,1,1,1,1,0,1,1,40.51,0
1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,31,0,1,0,0,0,0,1,0,1,1,1,1,30.13,0
0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,96,0,0,1,0,0,0,0,0,1,0,0,0,3.59,0
0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,72,0,0,1,0,0,0,0,1,0,1,0,0,31.99,0
0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,51,0,1,0,1,0,0,0,0,1,1,1,1,156.42,0
0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,36,1,0,1,0,0,1,0,1,1,0,0,1,66.01,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,86,0,1,1,1,0,0,1,0,0,0,1,0,242.53,0
0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,42,1,0,1,0,0,0,0,1,1,0,1,1,71.86,0
0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,26,0,0,1,0,0,0,0,1,1,1,0,0,4.22,0
1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,66,1,0,1,0,0,0,0,1,1,1,1,1,6.63,0
0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,40,0,0,1,0,1,0,0,1,1,1,0,0,4.58,0
0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,35,0,0,0,1,1,0,0,1,0,1,1,1,186.68,0
1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,36,1,0,1,0,0,1,0,1,1,0,0,1,28.97,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,43,1,0,0,1,0,0,0,1,0,1,1,0,99.06,0
0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,39,0,1,1,0,0,0,0,1,1,0,0,1,28.13,0
0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,41,0,1,1,1,1,0,0,1,0,1,0,0,67.07,0
0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,33,1,1,0,0,0,1,0,1,0,0,1,0,9.07,0
0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,95,0,1,1,1,0,1,0,1,0,0,0,0,56.59,0
0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,87,0,1,1,1,0,0,0,0,1,0,0,1,67.75,0
0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,41,0,1,1,0,0,0,1,0,0,1,0,1,108.7,0
0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,44,0,0,0,1,0,0,1,0,1,0,0,0,3.99,0
1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,56,1,1,0,1,0,1,0,0,0,1,1,1,9.34,0
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,35,0,0,1,1,0,1,1,1,0,1,0,1,62.92,0
0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,51,0,0,0,1,1,0,0,1,0,0,1,0,156.55,0
0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,88,1,0,0,1,0,0,1,1,1,0,0,0,5.35,0
0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,73,0,0,0,1,0,1,1,1,1,1,1,0,8.67,0
1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,52,1,0,1,1,0,0,1,1,0,1,1,0,195.13,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,73,0,0,0,1,0,1,1,1,0,1,1,1,2.86,0
1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,36,0,1,0,0,0,1,1,1,1,0,0,1,7.08,0
1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,30,0,0,0,1,0,0,1,1,0,1,0,1,192.46,0
0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,41,1,0,0,1,0,1,1,0,0,1,1,1,4.13,0
0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,52,1,0,1,1,0,0,1,1,0,1,1,0,13.88,0
0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,44,0,0,1,0,0,1,1,0,1,0,1,1,9.57,0
0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,88,1,0,1,0,0,1,0,0,0,0,0,0,42.85,0
0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,52,1,0,1,1,0,0,1,1,0,1,1,0,105.36,0
0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,73,0,0,0,1,0,1,1,1,0,1,1,1,96.16,0
0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,59,0,1,1,1,0,0,0,0,1,0,1,0,42.85,0
0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35,0,0,0,1,0,0,0,0,0,0,1,0,92.65,0
0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,41,1,0,0,1,0,1,1,0,0,1,1,1,20.23,0
0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,41,0,1,1,1,1,0,0,1,0,1,0,0,320.99,0
0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,51,0,1,0,1,0,0,0,0,1,1,1,1,17.78,0
0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,77,0,0,1,0,0,1,0,1,1,0,1,1,1.12,0
1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,38,0,0,0,1,0,1,1,1,0,1,1,0,111.68,0
0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,57,1,0,1,1,0,0,1,1,1,1,1,0,6.66,0
0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,67,0,1,0,0,0,1,0,1,0,1,0,0,137.68,0
0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,28,1,0,0,1,1,0,0,1,0,0,0,1,4.48,0
0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,33,1,1,0,0,1,0,0,0,1,1,1,0,111.98,0
1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,24,0,1,1,0,0,1,0,1,0,1,1,0,6.68,0
1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,38,0,0,1,0,0,0,0,0,1,1,0,1,6.51,0
0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,72,0,0,1,0,0,0,0,1,0,1,0,0,63.93,0
0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,71,1,0,0,1,0,1,0,1,1,0,1,0,143.96,0
